timestamp,player,tournament,surface,betfair_odds,our_prob,implied_prob,edge,ev,base_units,odds_category,odds_cap,edge_override,final_units,stake_tier,is_value,notes
2026-01-22T13:38:05.181996,Frances Tiafoe,Men's Australian Open 2026,Hard,5.6,26.2,17.9,8.3,46.7,0.36,longshot,3.0,False,0.5,standard,True,longshot;ratio_1.47x
2026-01-22T13:38:05.273027,Diana Shnaider,Ladies Australian Open 2026,Hard,2.78,38.4,36.0,2.4,6.8,0.27,medium,3.0,False,0.5,standard,True,ratio_1.07x
2026-01-22T13:38:05.552411,Patrick Zahraj,Soma Bay Challenger 2026,Grass,4.1,49.8,24.4,25.4,104.2,0.82,long,3.0,False,1.0,confident,True,disagreement_major;ratio_2.04x
2026-01-22T13:38:05.633958,Lukas Neumayer,Soma Bay Challenger 2026,Grass,2.92,50.8,34.2,16.6,48.3,1.72,medium,3.0,False,1.5,confident,True,ratio_1.48x
2026-01-22T13:38:05.817510,Vilius Gaubas,Oeiras Challenger 2026,Grass,1.94,66.1,51.5,14.6,28.2,3.1,short,3.0,False,3.0,strong,True,ratio_1.28x
2026-01-22T13:38:05.912470,Mats Rosenkranz,Oeiras Challenger 2026,Grass,3.55,39.3,28.2,11.1,39.5,0.87,long,3.0,False,1.0,confident,True,ratio_1.40x
2026-01-22T14:55:38.092864,Hanna Chang,ITF Weston,Hard,3.3,50.7,30.3,20.4,67.3,1.33,medium,3.0,False,1.5,confident,True,ratio_1.67x
2026-01-22T14:55:38.152433,Victoria Bosio,ITF Buenos Aires,Clay,1.82,58.6,54.9,3.7,6.7,0.89,short,3.0,False,1.0,confident,True,ratio_1.07x
2026-01-22T14:55:38.208212,Pauline Payet,ITF Petit Bourg,Hard,4.8,69.0,20.8,48.2,231.2,0.63,long,3.0,False,0.5,standard,True,disagreement_extreme;ratio_3.31x
2026-01-22T14:55:38.276037,Mio Mushika,ITF Petit Bourg,Hard,2.32,55.8,43.1,12.7,29.5,1.92,medium,3.0,False,2.0,strong,True,ratio_1.29x
2026-01-22T14:55:38.341155,Jaeda Daniel,ITF Petit Bourg,Hard,2.04,56.6,49.0,7.6,15.5,1.46,medium,3.0,False,1.5,confident,True,ratio_1.15x
2026-01-22T14:55:38.409444,Shilin Xu,ITF Weston,Hard,3.55,35.9,28.2,7.7,27.4,0.61,long,3.0,False,0.5,standard,True,ratio_1.27x
2026-01-22T14:55:38.528775,Andres Andrade,Oeiras Challenger 2026,Grass,5.2,39.9,19.2,20.7,107.5,0.49,longshot,3.0,False,0.5,standard,True,disagreement_major;longshot;ratio_2.07x
2026-01-22T14:55:38.655480,Emily Seibold,ITF Weston,Hard,2.88,41.0,34.7,6.3,18.1,0.67,medium,3.0,False,0.5,standard,True,ratio_1.18x
2026-01-22T14:55:38.922769,Ena Koike,ITF Weston,Hard,2.56,42.3,39.1,3.2,8.3,0.42,medium,3.0,False,0.5,standard,True,ratio_1.08x
2026-01-22T14:55:38.992053,Karla Popovic,ITF Petit Bourg,Hard,5.1,24.2,19.6,4.6,23.4,0.22,longshot,3.0,False,0,below_minimum,False,below_min_threshold_0.22;longshot;ratio_1.23x
2026-01-22T14:55:39.065653,Weronika Ewald,ITF Leszno,Hard,2.88,41.7,34.7,7.0,20.1,0.74,medium,3.0,False,0.5,standard,True,ratio_1.20x
2026-01-22T14:55:39.136355,Kira Pavlova,ITF Petit Bourg,Hard,2.84,48.7,35.2,13.5,38.3,1.47,medium,3.0,False,1.5,confident,True,ratio_1.38x
2026-01-22T14:55:39.250780,Xiaodi You,ITF Weston,Hard,2.42,62.2,41.3,20.9,50.5,2.21,medium,3.0,False,2.0,strong,True,ratio_1.51x
2026-01-22T14:55:39.302356,Guido Ivan Justo,Itajai Challenger 2026,Grass,3.3,48.4,30.3,18.1,59.7,1.18,medium,3.0,False,1.0,confident,True,ratio_1.60x
2026-01-22T14:55:39.381509,Stefan Palosi,Itajai Challenger 2026,Grass,5.4,38.0,18.5,19.5,105.2,0.44,longshot,3.0,False,0.5,standard,True,disagreement_major;longshot;ratio_2.05x
2026-01-22T14:55:39.519478,Gabi Adrian Boitan,Itajai Challenger 2026,Grass,3.45,40.5,29.0,11.5,39.7,0.94,medium,3.0,False,1.0,confident,True,ratio_1.40x
2026-01-22T14:55:39.593900,Clara Tauson,Ladies Australian Open 2026,Hard,2.82,41.4,35.5,5.9,16.7,0.65,medium,3.0,False,0.5,standard,True,ratio_1.17x
2026-01-22T14:55:39.672071,Nuno Borges,Men's Australian Open 2026,Hard,2.88,37.5,34.7,2.8,8.0,0.3,medium,3.0,False,0.5,standard,True,ratio_1.08x
2026-01-22T14:55:39.750277,Fabian Marozsan,Men's Australian Open 2026,Hard,5.1,27.5,19.6,7.9,40.2,0.38,longshot,3.0,False,0.5,standard,True,longshot;ratio_1.40x
2026-01-22T14:55:39.820923,Anastasia Potapova,Ladies Australian Open 2026,Hard,18.5,10.8,5.4,5.4,99.8,0.05,longshot,3.0,False,0,below_minimum,False,below_min_threshold_0.05;longshot;ratio_2.00x
2026-01-22T14:55:39.894514,Zeynep Sonmez,Ladies Australian Open 2026,Hard,2.28,50.1,43.9,6.2,14.2,0.98,medium,3.0,False,1.0,confident,True,ratio_1.14x
2026-01-22T14:55:39.965650,Alejandro Davidovich Fokina,Men's Australian Open 2026,Hard,2.8,52.7,35.7,17.0,47.6,1.89,medium,3.0,False,2.0,strong,True,ratio_1.48x
2026-01-22T14:55:40.046472,Corentin Moutet,Men's Australian Open 2026,Hard,30.0,36.6,3.3,33.3,998.0,0.06,longshot,3.0,False,0,below_minimum,False,disagreement_extreme;below_min_threshold_0.06;longshot;ratio_10.98x
2026-01-22T14:55:40.114533,Magda Linette,Ladies Australian Open 2026,Hard,4.9,36.8,20.4,16.4,80.3,0.63,long,3.0,False,0.5,standard,True,ratio_1.80x
2026-01-22T14:55:40.247344,Hailey Baptiste,Ladies Australian Open 2026,Hard,10.5,12.6,9.5,3.1,32.3,0.06,longshot,3.0,False,0,below_minimum,False,below_min_threshold_0.06;longshot;ratio_1.32x
2026-01-22T14:55:40.316087,Daniel Michalski,Phan Thiet Challenger 2026,Grass,2.52,54.4,39.7,14.7,37.1,1.94,medium,3.0,False,2.0,strong,True,ratio_1.37x
2026-01-22T14:55:40.364411,Max Hans Rehberg,Phan Thiet Challenger 2026,Grass,2.92,55.8,34.2,21.6,62.9,1.68,medium,3.0,False,1.5,confident,True,ratio_1.63x
2026-01-22T14:55:40.434245,Robin Bertrand,Phan Thiet Challenger 2026,Grass,2.56,43.4,39.1,4.3,11.1,0.56,medium,3.0,False,0.5,standard,True,ratio_1.11x
2026-01-22T14:55:40.511996,Francisco Cerundolo,Men's Australian Open 2026,Hard,2.26,49.3,44.2,5.1,11.4,0.8,medium,3.0,False,1.0,confident,True,ratio_1.11x
2026-01-22T14:55:40.592342,Jasmine Paolini,Ladies Australian Open 2026,Hard,1.77,61.5,56.5,5.0,8.9,1.3,short,3.0,False,1.5,confident,True,ratio_1.09x
2026-01-22T14:55:40.668813,Cameron Norrie,Men's Australian Open 2026,Hard,5.0,33.5,20.0,13.5,67.5,0.51,long,3.0,False,0.5,standard,True,ratio_1.68x
2026-01-22T14:55:40.742891,Frances Tiafoe,Men's Australian Open 2026,Hard,5.6,26.2,17.9,8.3,46.7,0.36,longshot,3.0,False,0.5,standard,True,longshot;ratio_1.47x
2026-01-22T14:55:40.810352,Diana Shnaider,Ladies Australian Open 2026,Hard,2.78,38.4,36.0,2.4,6.8,0.27,medium,3.0,False,0.5,standard,True,ratio_1.07x
2026-01-22T14:55:40.880398,Maxim Mrva,Soma Bay Challenger 2026,Grass,4.7,37.4,21.3,16.1,75.8,0.65,long,3.0,False,0.5,standard,True,ratio_1.76x
2026-01-22T14:55:41.171158,Patrick Zahraj,Soma Bay Challenger 2026,Grass,4.1,49.8,24.4,25.4,104.2,0.82,long,3.0,False,1.0,confident,True,disagreement_major;ratio_2.04x
2026-01-22T14:55:41.237173,Lukas Neumayer,Soma Bay Challenger 2026,Grass,2.92,50.8,34.2,16.6,48.3,1.72,medium,3.0,False,1.5,confident,True,ratio_1.48x
2026-01-22T14:55:41.309199,Vilius Gaubas,Oeiras Challenger 2026,Grass,2.08,66.1,48.1,18.0,37.5,3.34,medium,3.0,False,3.0,strong,True,ratio_1.37x
2026-01-22T14:55:41.381479,Mats Rosenkranz,Oeiras Challenger 2026,Grass,3.55,39.3,28.2,11.1,39.5,0.87,long,3.0,False,1.0,confident,True,ratio_1.40x
2026-01-22T15:00:52.054592,Polina Kaibekova,ITF Monastir,Hard,15.0,16.9,6.7,10.2,153.5,0.07,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.07;longshot;ratio_2.54x
2026-01-22T15:00:52.109610,Andres Andrade,Oeiras Challenger 2026,Grass,5.2,39.9,19.2,20.7,107.5,0.49,longshot,3.0,False,0.5,standard,True,disagreement_major;longshot;ratio_2.07x
2026-01-22T15:00:52.236082,Emily Seibold,ITF Weston,Hard,2.88,41.0,34.7,6.3,18.1,0.67,medium,3.0,False,0.5,standard,True,ratio_1.18x
2026-01-22T15:00:52.354759,Luisina Giovannini,ITF Monastir,Hard,2.68,52.8,37.3,15.5,41.5,1.84,medium,3.0,False,2.0,strong,True,ratio_1.42x
2026-01-22T15:00:52.482766,Ena Koike,ITF Weston,Hard,2.56,42.3,39.1,3.2,8.3,0.42,medium,3.0,False,0.5,standard,True,ratio_1.08x
2026-01-22T15:00:52.552883,Karla Popovic,ITF Petit Bourg,Hard,5.1,24.2,19.6,4.6,23.4,0.22,longshot,3.0,False,0,below_minimum,False,below_min_threshold_0.22;longshot;ratio_1.23x
2026-01-22T15:00:52.629661,Weronika Ewald,ITF Leszno,Hard,2.88,41.7,34.7,7.0,20.1,0.74,medium,3.0,False,0.5,standard,True,ratio_1.20x
2026-01-22T15:00:52.703346,Kira Pavlova,ITF Petit Bourg,Hard,2.92,48.7,34.2,14.5,42.2,1.51,medium,3.0,False,1.5,confident,True,ratio_1.42x
2026-01-22T15:00:52.822531,Xiaodi You,ITF Weston,Hard,2.44,62.2,41.0,21.2,51.8,2.21,medium,3.0,False,2.0,strong,True,ratio_1.52x
2026-01-22T15:00:52.868862,Guido Ivan Justo,Itajai Challenger 2026,Grass,3.35,48.4,29.9,18.5,62.1,1.18,medium,3.0,False,1.0,confident,True,ratio_1.62x
2026-01-22T15:00:52.938917,Stefan Palosi,Itajai Challenger 2026,Grass,5.4,38.0,18.5,19.5,105.2,0.44,longshot,3.0,False,0.5,standard,True,disagreement_major;longshot;ratio_2.05x
2026-01-22T15:00:53.071818,Gabi Adrian Boitan,Itajai Challenger 2026,Grass,3.45,40.5,29.0,11.5,39.7,0.94,medium,3.0,False,1.0,confident,True,ratio_1.40x
2026-01-22T15:00:53.146934,Clara Tauson,Ladies Australian Open 2026,Hard,2.82,41.4,35.5,5.9,16.7,0.65,medium,3.0,False,0.5,standard,True,ratio_1.17x
2026-01-22T15:00:53.225833,Nuno Borges,Men's Australian Open 2026,Hard,2.88,37.5,34.7,2.8,8.0,0.3,medium,3.0,False,0.5,standard,True,ratio_1.08x
2026-01-22T15:00:53.304954,Fabian Marozsan,Men's Australian Open 2026,Hard,5.1,27.5,19.6,7.9,40.2,0.38,longshot,3.0,False,0.5,standard,True,longshot;ratio_1.40x
2026-01-22T15:00:53.381633,Anastasia Potapova,Ladies Australian Open 2026,Hard,18.5,10.8,5.4,5.4,99.8,0.05,longshot,3.0,False,0,below_minimum,False,below_min_threshold_0.05;longshot;ratio_2.00x
2026-01-22T15:00:53.458976,Zeynep Sonmez,Ladies Australian Open 2026,Hard,2.28,50.1,43.9,6.2,14.2,0.98,medium,3.0,False,1.0,confident,True,ratio_1.14x
2026-01-22T15:00:53.529319,Alejandro Davidovich Fokina,Men's Australian Open 2026,Hard,2.8,52.7,35.7,17.0,47.6,1.89,medium,3.0,False,2.0,strong,True,ratio_1.48x
2026-01-22T15:00:53.611699,Corentin Moutet,Men's Australian Open 2026,Hard,30.0,36.6,3.3,33.3,998.0,0.06,longshot,3.0,False,0,below_minimum,False,disagreement_extreme;below_min_threshold_0.06;longshot;ratio_10.98x
2026-01-22T15:00:53.684423,Magda Linette,Ladies Australian Open 2026,Hard,4.9,36.8,20.4,16.4,80.3,0.63,long,3.0,False,0.5,standard,True,ratio_1.80x
2026-01-22T15:00:53.831151,Hailey Baptiste,Ladies Australian Open 2026,Hard,10.5,12.6,9.5,3.1,32.3,0.06,longshot,3.0,False,0,below_minimum,False,below_min_threshold_0.06;longshot;ratio_1.32x
2026-01-22T15:00:53.912243,Daniel Michalski,Phan Thiet Challenger 2026,Grass,2.52,54.4,39.7,14.7,37.1,1.94,medium,3.0,False,2.0,strong,True,ratio_1.37x
2026-01-22T15:00:53.966059,Max Hans Rehberg,Phan Thiet Challenger 2026,Grass,2.92,55.8,34.2,21.6,62.9,1.68,medium,3.0,False,1.5,confident,True,ratio_1.63x
2026-01-22T15:00:54.038952,Robin Bertrand,Phan Thiet Challenger 2026,Grass,2.56,43.4,39.1,4.3,11.1,0.56,medium,3.0,False,0.5,standard,True,ratio_1.11x
2026-01-22T15:00:54.116996,Francisco Cerundolo,Men's Australian Open 2026,Hard,2.26,49.3,44.2,5.1,11.4,0.8,medium,3.0,False,1.0,confident,True,ratio_1.11x
2026-01-22T15:00:54.200276,Jasmine Paolini,Ladies Australian Open 2026,Hard,1.77,61.5,56.5,5.0,8.9,1.3,short,3.0,False,1.5,confident,True,ratio_1.09x
2026-01-22T15:00:54.283098,Cameron Norrie,Men's Australian Open 2026,Hard,5.0,33.5,20.0,13.5,67.5,0.51,long,3.0,False,0.5,standard,True,ratio_1.68x
2026-01-22T15:00:54.370625,Frances Tiafoe,Men's Australian Open 2026,Hard,5.6,26.2,17.9,8.3,46.7,0.36,longshot,3.0,False,0.5,standard,True,longshot;ratio_1.47x
2026-01-22T15:00:54.449051,Diana Shnaider,Ladies Australian Open 2026,Hard,2.78,38.4,36.0,2.4,6.8,0.27,medium,3.0,False,0.5,standard,True,ratio_1.07x
2026-01-22T15:00:54.538256,Maxim Mrva,Soma Bay Challenger 2026,Grass,4.7,37.4,21.3,16.1,75.8,0.65,long,3.0,False,0.5,standard,True,ratio_1.76x
2026-01-22T15:00:54.873058,Patrick Zahraj,Soma Bay Challenger 2026,Grass,4.1,49.8,24.4,25.4,104.2,0.82,long,3.0,False,1.0,confident,True,disagreement_major;ratio_2.04x
2026-01-22T15:00:54.947434,Lukas Neumayer,Soma Bay Challenger 2026,Grass,2.92,50.8,34.2,16.6,48.3,1.72,medium,3.0,False,1.5,confident,True,ratio_1.48x
2026-01-22T15:00:55.032721,Vilius Gaubas,Oeiras Challenger 2026,Grass,2.08,66.1,48.1,18.0,37.5,3.34,medium,3.0,False,3.0,strong,True,ratio_1.37x
2026-01-22T15:00:55.114822,Mats Rosenkranz,Oeiras Challenger 2026,Grass,3.55,39.3,28.2,11.1,39.5,0.87,long,3.0,False,1.0,confident,True,ratio_1.40x
2026-01-22T18:54:09.025979,Kira Pavlova,ITF Petit Bourg,Hard,2.62,48.7,38.2,10.5,27.6,1.3,medium,3.0,False,1.5,confident,True,ratio_1.28x
2026-01-22T18:54:09.110056,Stefan Palosi,Itajai Challenger 2026,Grass,5.6,38.0,17.9,20.1,112.8,0.44,longshot,3.0,False,0.5,standard,True,disagreement_major;longshot;ratio_2.13x
2026-01-22T18:54:09.153096,Sofia Elena Cabezas Dominguez,ITF Weston,Hard,10.5,58.7,9.5,49.2,516.3,0.26,longshot,3.0,False,0.5,standard,True,disagreement_extreme;longshot;ratio_6.16x
2026-01-22T18:54:09.195134,Gabi Adrian Boitan,Itajai Challenger 2026,Grass,3.65,40.5,27.4,13.1,47.8,0.99,long,3.0,False,1.0,confident,True,ratio_1.48x
2026-01-22T18:54:09.240175,Clara Tauson,Ladies Australian Open 2026,Hard,2.76,41.4,36.2,5.2,14.3,0.59,medium,3.0,False,0.5,standard,True,ratio_1.14x
2026-01-22T18:54:09.284214,Nuno Borges,Men's Australian Open 2026,Hard,2.94,37.5,34.0,3.5,10.3,0.36,medium,3.0,False,0.5,standard,True,ratio_1.10x
2026-01-22T18:54:09.330256,Fabian Marozsan,Men's Australian Open 2026,Hard,5.2,27.5,19.2,8.3,43.0,0.39,longshot,3.0,False,0.5,standard,True,longshot;ratio_1.43x
2026-01-22T18:54:09.371294,Anastasia Potapova,Ladies Australian Open 2026,Hard,18.5,10.8,5.4,5.4,99.8,0.05,longshot,3.0,False,0,below_minimum,False,below_min_threshold_0.05;longshot;ratio_2.00x
2026-01-22T18:54:09.415333,Zeynep Sonmez,Ladies Australian Open 2026,Hard,2.28,50.1,43.9,6.2,14.2,0.98,medium,3.0,False,1.0,confident,True,ratio_1.14x
2026-01-22T18:54:09.455370,Alejandro Davidovich Fokina,Men's Australian Open 2026,Hard,2.94,52.7,34.0,18.7,54.9,1.44,medium,3.0,False,1.5,confident,True,ratio_1.55x
2026-01-22T18:54:09.511421,Corentin Moutet,Men's Australian Open 2026,Hard,29.0,36.6,3.4,33.2,961.4,0.06,longshot,3.0,False,0,below_minimum,False,disagreement_extreme;below_min_threshold_0.06;longshot;ratio_10.61x
2026-01-22T18:54:09.555462,Magda Linette,Ladies Australian Open 2026,Hard,4.8,36.8,20.8,16.0,76.6,0.63,long,3.0,False,0.5,standard,True,ratio_1.77x
2026-01-22T18:54:09.643541,Hailey Baptiste,Ladies Australian Open 2026,Hard,10.5,12.6,9.5,3.1,32.3,0.06,longshot,3.0,False,0,below_minimum,False,below_min_threshold_0.06;longshot;ratio_1.32x
2026-01-22T18:54:09.688583,Daniel Michalski,Phan Thiet Challenger 2026,Grass,2.5,54.4,40.0,14.4,36.0,1.92,medium,3.0,False,2.0,strong,True,ratio_1.36x
2026-01-22T18:54:09.728619,Robin Bertrand,Phan Thiet Challenger 2026,Grass,2.76,43.4,36.2,7.2,19.8,0.81,medium,3.0,False,1.0,confident,True,ratio_1.20x
2026-01-22T18:54:09.763651,Max Hans Rehberg,Phan Thiet Challenger 2026,Grass,3.0,55.8,33.3,22.5,67.4,1.69,medium,3.0,False,1.5,confident,True,ratio_1.67x
2026-01-22T18:54:09.812695,Francisco Cerundolo,Men's Australian Open 2026,Hard,2.16,49.3,46.3,3.0,6.5,0.52,medium,3.0,False,0.5,standard,True,ratio_1.06x
2026-01-22T18:54:09.867745,Jasmine Paolini,Ladies Australian Open 2026,Hard,1.84,61.5,54.3,7.2,13.2,1.7,short,3.0,False,1.5,confident,True,ratio_1.13x
2026-01-22T18:54:09.914787,Cameron Norrie,Men's Australian Open 2026,Hard,5.0,33.5,20.0,13.5,67.5,0.51,long,3.0,False,0.5,standard,True,ratio_1.68x
2026-01-22T18:54:09.963833,Frances Tiafoe,Men's Australian Open 2026,Hard,5.6,26.2,17.9,8.3,46.7,0.36,longshot,3.0,False,0.5,standard,True,longshot;ratio_1.47x
2026-01-22T18:54:10.010875,Diana Shnaider,Ladies Australian Open 2026,Hard,2.9,38.4,34.5,3.9,11.4,0.41,medium,3.0,False,0.5,standard,True,ratio_1.11x
2026-01-22T18:54:10.066926,Maxim Mrva,Soma Bay Challenger 2026,Grass,4.3,37.4,23.3,14.1,60.8,0.64,long,3.0,False,0.5,standard,True,ratio_1.61x
2026-01-22T18:54:10.162013,Rodrigo Pacheco Mendez,Soma Bay Challenger 2026,Grass,2.58,50.0,38.8,11.2,29.0,1.42,medium,3.0,False,1.5,confident,True,ratio_1.29x
2026-01-22T18:54:10.269110,Patrick Zahraj,Soma Bay Challenger 2026,Grass,4.2,49.8,23.8,26.0,109.2,0.81,long,3.0,False,1.0,confident,True,disagreement_major;ratio_2.09x
2026-01-22T18:54:10.319156,Lukas Neumayer,Soma Bay Challenger 2026,Grass,2.92,50.8,34.2,16.6,48.3,1.72,medium,3.0,False,1.5,confident,True,ratio_1.48x
2026-01-22T18:54:10.360193,Vilius Gaubas,Oeiras Challenger 2026,Grass,2.16,66.1,46.3,19.8,42.8,3.41,medium,3.0,False,3.0,strong,True,ratio_1.43x
2026-01-22T18:54:10.402232,Mats Rosenkranz,Oeiras Challenger 2026,Grass,3.6,39.3,27.8,11.5,41.5,0.89,long,3.0,False,1.0,confident,True,ratio_1.41x
2026-01-22T18:54:10.505326,Igor Marcondes,Itajai Challenger 2026,Grass,2.5,43.7,40.0,3.7,9.3,0.49,medium,3.0,False,0.5,standard,True,ratio_1.09x
2026-01-22T18:54:10.537354,Thiago Monteiro,Itajai Challenger 2026,Grass,2.68,45.7,37.3,8.4,22.5,1.0,medium,3.0,False,1.0,confident,True,ratio_1.22x
2026-01-23T17:29:00.649897,Kira Pavlova,ITF Petit Bourg,Hard,2.62,57.9,38.2,19.7,51.7,1.83,medium,3.0,False,2.0,strong,True,ratio_1.52x
2026-01-23T17:29:00.785020,Nikolas Sanchez Izquier,Itajai Challenger 2026,Grass,1.6,67.0,62.5,4.5,7.2,0,short,3.0,False,0,odds_too_short,False,odds_too_short_min_1.7;ratio_1.07x
2026-01-23T17:29:00.911134,Stefan Palosi,Itajai Challenger 2026,Grass,5.6,44.1,17.9,26.2,147.0,0.57,longshot,3.0,False,0.5,standard,True,disagreement_major;longshot;ratio_2.47x
2026-01-23T17:29:01.045256,Sofia Elena Cabezas Dominguez,ITF Weston,Hard,10.5,38.7,9.5,29.2,306.3,0.15,longshot,3.0,False,0,below_minimum,False,disagreement_extreme;below_min_threshold_0.15;longshot;ratio_4.06x
2026-01-23T17:29:01.154356,Gabi Adrian Boitan,Itajai Challenger 2026,Grass,3.65,32.5,27.4,5.1,18.6,0.39,long,3.0,False,0.5,standard,True,ratio_1.19x
2026-01-23T17:29:01.251449,Victoria Mboko,Ladies Australian Open 2026,Hard,1.55,68.5,64.5,4.0,6.2,0,short,3.0,False,0,odds_too_short,False,odds_too_short_min_1.7;ratio_1.06x
2026-01-23T17:29:01.537704,Fabian Marozsan,Men's Australian Open 2026,Hard,5.2,22.9,19.2,3.7,19.1,0.17,longshot,3.0,False,0,below_minimum,False,below_min_threshold_0.17;longshot;ratio_1.19x
2026-01-23T17:29:01.661817,Anastasia Potapova,Ladies Australian Open 2026,Hard,18.5,8.7,5.4,3.3,60.9,0.03,longshot,3.0,False,0,below_minimum,False,below_min_threshold_0.03;longshot;ratio_1.61x
2026-01-23T17:29:01.793938,Yulia Putintseva,Ladies Australian Open 2026,Hard,1.75,60.1,57.1,3.0,5.2,0.79,short,3.0,False,1.0,confident,True,ratio_1.05x
2026-01-23T17:29:01.917050,Alejandro Davidovich Fokina,Men's Australian Open 2026,Hard,2.94,39.5,34.0,5.5,16.1,0.57,medium,3.0,False,0.5,standard,True,ratio_1.16x
2026-01-23T17:29:02.038160,Corentin Moutet,Men's Australian Open 2026,Hard,29.0,22.1,3.4,18.7,540.9,0.03,longshot,3.0,False,0,below_minimum,False,disagreement_extreme;below_min_threshold_0.03;longshot;ratio_6.41x
2026-01-23T17:29:02.167277,Magda Linette,Ladies Australian Open 2026,Hard,4.8,29.3,20.8,8.5,40.6,0.45,long,3.0,False,0.5,standard,True,ratio_1.41x
2026-01-23T17:29:02.303401,Lilian Marmousez,Phan Thiet Challenger 2026,Grass,1.6,69.9,62.5,7.4,11.8,0,short,3.0,False,0,odds_too_short,False,odds_too_short_min_1.7;ratio_1.12x
2026-01-23T17:29:02.564639,Daniel Michalski,Phan Thiet Challenger 2026,Grass,2.5,65.0,40.0,25.0,62.5,2.5,medium,3.0,False,2.5,strong,True,ratio_1.62x
2026-01-23T17:29:02.814867,Max Hans Rehberg,Phan Thiet Challenger 2026,Grass,3.0,55.9,33.3,22.6,67.7,1.69,medium,3.0,False,1.5,confident,True,ratio_1.68x
2026-01-23T17:29:02.962001,Francisco Cerundolo,Men's Australian Open 2026,Hard,2.16,56.7,46.3,10.4,22.5,1.79,medium,3.0,False,2.0,strong,True,ratio_1.22x
2026-01-23T17:29:03.104130,Iva Jovic,Ladies Australian Open 2026,Hard,2.16,49.5,46.3,3.2,6.9,0.55,medium,3.0,False,0.5,standard,True,ratio_1.07x
2026-01-23T17:29:03.380381,Frances Tiafoe,Men's Australian Open 2026,Hard,5.6,21.9,17.9,4.0,22.6,0.18,longshot,3.0,False,0,below_minimum,False,below_min_threshold_0.18;longshot;ratio_1.23x
2026-01-23T17:29:03.518507,Elina Svitolina,Ladies Australian Open 2026,Hard,1.52,73.4,65.8,7.6,11.6,0,short,3.0,False,0,odds_too_short,False,odds_too_short_min_1.7;ratio_1.12x
2026-01-23T17:29:03.789754,Alexander Bublik,Men's Australian Open 2026,Hard,1.26,85.6,79.4,6.2,7.9,0,short,3.0,False,0,odds_too_short,False,odds_too_short_min_1.7;ratio_1.08x
2026-01-23T17:29:04.164094,Patrick Zahraj,Soma Bay Challenger 2026,Grass,4.2,35.2,23.8,11.4,47.8,0.71,long,3.0,False,0.5,standard,True,ratio_1.48x
2026-01-23T17:29:04.366280,Vilius Gaubas,Oeiras Challenger 2026,Grass,2.16,71.8,46.3,25.5,55.1,3.3,medium,3.0,False,3.0,strong,True,ratio_1.55x
2026-01-23T17:29:04.479383,Mats Rosenkranz,Oeiras Challenger 2026,Grass,3.6,33.9,27.8,6.1,22.0,0.47,long,3.0,False,0.5,standard,True,ratio_1.22x
2026-01-23T17:29:04.839711,Igor Marcondes,Itajai Challenger 2026,Grass,2.8,43.7,35.7,8.0,22.4,0.89,medium,3.0,False,1.0,confident,True,ratio_1.22x
2026-01-23T17:29:04.961822,Thiago Monteiro,Itajai Challenger 2026,Grass,2.68,45.2,37.3,7.9,21.1,0.94,medium,3.0,False,1.0,confident,True,ratio_1.21x
2026-01-23T17:29:05.076927,Alize Lim,ITF Petit Bourg,Hard,4.1,46.3,24.4,21.9,89.8,1.06,long,3.0,False,1.0,confident,True,ratio_1.90x
2026-01-23T17:29:05.230066,Lia Karatancheva,ITF Weston,Hard,10.0,45.3,10.0,35.3,353.0,0.2,longshot,3.0,False,0,below_minimum,False,disagreement_extreme;below_min_threshold_0.20;longshot;ratio_4.53x
2026-01-23T17:29:05.399220,Gonzalo Bueno,Itajai Challenger 2026,Grass,2.24,61.6,44.6,17.0,38.0,2.74,medium,3.0,False,2.5,strong,True,ratio_1.38x
2026-01-23T17:29:05.523333,Daphnee Mpetshi Perricard,ITF Petit Bourg,Hard,8.0,30.1,12.5,17.6,140.8,0.25,longshot,3.0,False,0.5,standard,True,disagreement_major;longshot;ratio_2.41x
2026-01-23T17:29:05.649448,Oksana Selekhmeteva,Ladies Australian Open 2026,Hard,11.5,15.1,8.7,6.4,73.6,0.09,longshot,3.0,False,0,below_minimum,False,below_min_threshold_0.09;longshot;ratio_1.74x
2026-01-23T17:29:05.762551,Karolina Pliskova,Ladies Australian Open 2026,Hard,6.4,20.7,15.6,5.1,32.5,0.19,longshot,3.0,False,0,below_minimum,False,below_min_threshold_0.19;longshot;ratio_1.32x
2026-01-23T17:29:05.895672,Tomas Machac,Men's Australian Open 2026,Hard,2.48,44.1,40.3,3.8,9.4,0.51,medium,3.0,False,0.5,standard,True,ratio_1.09x
2026-01-23T17:29:06.016782,Luciano Darderi,Men's Australian Open 2026,Hard,4.7,43.1,21.3,21.8,102.6,0.59,long,3.0,False,0.5,standard,True,disagreement_major;ratio_2.03x
2026-01-23T17:29:06.205954,Linda Noskova,Ladies Australian Open 2026,Hard,1.51,80.9,66.2,14.7,22.2,0,short,3.0,False,0,odds_too_short,False,odds_too_short_min_1.7;ratio_1.22x
2026-01-23T17:29:06.357092,Nikola Bartunkova,Ladies Australian Open 2026,Hard,4.9,24.9,20.4,4.5,22.0,0.23,long,3.0,False,0,below_minimum,False,below_min_threshold_0.23;ratio_1.22x
